,Unnamed: 0,Code,Latitude,Longitude,Elevation,Name,Correlation1,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Correlation10,Correlation11,Correlation12,Time,Time Range
496,496,FIE00146328,66.5592,27.7075,160.0,KEMIJARVI_LEHTOSALMI,0.3722677317183457,0.4156456023016949,0.1548164931818878,0.35984471316619315,0.0298753819646612,0.3717443153034789,0.4867613063439468,0.3429326379446517,0.28562369060424986,0.3984336170347682,0.08369105727273304,0.22323596348794425,48 years,1959-2007
497,497,FIE00146333,66.7153,27.1642,208.0,KEMIJARVI_LENTOKENTTA,0.04675336484662671,0.17350093985183218,0.13513802857493531,0.3553456982313625,0.08663575271133324,-0.009526994401157179,0.1466810863204525,0.5012000512152607,-0.2295262419372821,0.012911985549202606,0.15732663690847534,0.30999008379002,15 years,2006-2021
498,498,FIE00146338,66.8208,28.6775,221.0,SALLA_KK,0.4097367095651777,0.4305112318069664,0.058086721651972775,0.2600889192675202,-0.025936158311135,0.36583464136607774,0.34028310758000463,0.1912948762512936,0.21505434078924054,0.2678275788459041,0.04643520227902618,0.17676426712320428,53 years,1961-2014
499,499,FIE00146343,67.2853,28.18,180.0,SAVUKOSKI_KK,0.30021565586794,0.4276745759043732,0.2435477638421029,0.4134505577369812,0.07755838035527415,0.1483274265019276,0.3756279156157045,0.3500807849067885,0.2726097123125699,0.2828578065176948,0.2515706331508076,0.267759146313799,57 years,1964-2021
500,500,FIE00146372,67.0214,27.2219,486.0,PELKOSENNIEMI_PYHATUNTURI,0.0670122593262262,0.4430636389567074,0.06614964723296796,0.5141497907149091,-0.08600296033037302,-0.06966314758706188,0.0534366703532309,0.7075893790104559,0.1998336023999499,0.5679489434816244,0.2555512359950145,0.13147310359205056,26 years,1995-2021
501,501,FIE00146378,66.8331,28.6781,215.0,SALLA_KK_MYLLYTIE,-0.11564489774603165,0.34904168678100833,0.027418362969571532,0.4890885790211954,-0.07732920386429794,0.02804404384724735,0.3225074632298045,0.5149937965195747,0.5181765991681289,0.4025975125673437,0.2126299580758135,0.2929226024333074,54 years,1967-2021
502,502,FIE00146403,67.215,29.2408,222.0,SALLA_NARUSKA_1,0.3877697221138147,0.0361037400565232,-0.3130272354787326,0.11188308274965053,0.18510595641499855,-0.06784934050936843,0.0633242589944415,-0.13913823284592022,-0.11529969440988914,0.2723056296286469,0.4669779596098824,-0.07522612804539189,23 years,1991-2014
503,503,FIE00146408,67.3667,29.3667,261.0,SALLA_NARUSKAJARVI,0.4597685901610951,0.1655894146596032,0.15455799957612956,0.4528982340371029,0.19519541367283272,0.10599912018632328,0.5631315844791921,0.219108696922502,0.22312029674978925,-0.07442070608567533,0.09436376212304347,0.09939800121045307,16 years,1974-1990
504,504,FIE00146413,67.1622,29.1814,213.0,SALLA_NARUSKA,-0.077178499215154,0.23896368741919805,-0.14921582473032094,0.2407126128035742,-0.030854841738806024,-0.16608815842741187,0.2589284942631146,0.15502326525149926,-0.19651290969303387,0.4380419169808147,0.2318615223789028,0.1285847623893174,29 years,1992-2021
505,505,FIE00146423,67.9681,23.6803,254.0,MUONIO_ALAMUONIO,0.2274564681224993,0.422060595400842,0.14423384789667862,0.3891134640550471,-0.00041656792825250374,0.2487329671723308,0.3334783944413579,0.2798728570368919,0.24051901580801735,0.2448561751366871,0.11098857868810164,0.2499471873576865,60 years,1959-2019
506,506,FIE00146448,67.7167,24.85,197.0,KITTILA_HUKKAKUMPU,0.8687867086523839,-0.5210668681222369,0.01640782101127502,0.2030168565574371,0.1744369665083054,0.29319116944755896,-0.4043120322101301,0.8439600969782133,-0.04689183698294642,-0.27022349182574995,0.19192355470748926,0.1567111391476697,41 years,1973-2014
507,507,FIE00146453,68.0167,24.1667,303.0,KITTILA_PALLASJARVI,0.3398049305718035,0.4495351797154031,0.18398448087173594,0.2087136916252775,-0.08355276080433062,0.5957363713077878,0.4585300671835863,0.08354812979785968,0.4074772956177847,0.26755826428654683,-0.4586951691655638,0.19560921517148416,43 years,1959-2002
508,508,FIE00146458,68.2294,24.8417,279.0,KITTILA_PULJU,0.25386872295723,0.3208770744337025,0.044082419078636435,0.36229674827159947,0.07157360923277233,0.04622290072186189,0.4742237163889231,-0.021967616122033018,0.048489593200372605,0.2906782453877295,0.11728970018953047,0.3201583316602233,34 years,1974-2008
509,509,FIE00146462,67.7842,24.8569,524.0,KITTILA_LEVITUNTURI,0.11426963669911427,0.04987212332901381,0.04424702359190148,0.22053715001171048,0.01884588111969671,0.020694833030245868,-0.2553942437626831,0.07429235842393403,0.13287049806053627,0.4244044512569126,0.3018455435323202,0.17244758385617434,21 years,1995-2016
510,510,FIE00146467,68.0617,24.0369,755.0,MUONIO_LAUKUKERO,0.06307780793550748,0.20783307060535092,0.042009723424595816,0.4523313866699744,0.09771247965322792,-0.23040946670599124,-0.2075563712375377,0.16867252991963289,0.16062952752389825,0.4530558597762906,0.20560797630859445,0.2362387327694713,25 years,1996-2021
511,511,FIE00146472,67.9728,24.1203,565.0,MUONIO_SAMMALTUNTURI,0.05550836381257733,0.20608620815614745,0.1064504016807882,0.4721532415686479,0.07628106315627617,-0.16301662445404835,-0.004201099470996356,0.07127610669580446,0.2590468073156271,0.4533244940037556,0.15947220823778666,0.1195409613161046,25 years,1996-2021
512,512,FIE00146482,67.9992,24.2442,340.0,KITTILA_MATOROVA,0.11939960715130442,0.2465222274169405,0.0636051205410246,0.29077924761295376,0.11263231504737108,-0.08393141312355569,0.007593861299164303,0.6368976209938997,0.433212805692496,0.39599357483797626,0.23782235563819554,-0.20227245685396725,19 years,2002-2021
513,513,FIE00146487,67.6956,24.8625,196.0,KITTILA_LENTOASEMA,-0.2177777499967453,0.2149371900260412,0.04976007517629212,0.3975449106517066,0.21582029657770466,0.06546726422036138,-0.06442126266295563,0.2439453473507285,-0.04233611492011443,0.4028006063761361,0.24420792065531266,-0.060303878640477336,22 years,1999-2021
514,514,FIE00146493,67.9908,24.2433,347.0,KITTILA_KENTTAROVA,-0.08660504128356099,0.1002895379023782,-0.06184866486327521,0.2741947767690879,0.08388859744788271,-0.14688666278416093,-0.1090703182127918,0.3617044411768116,0.11552694798492748,0.22401718826669847,0.19006449880169995,-0.05257011291237023,19 years,2002-2021
515,515,FIE00146498,67.6517,24.9056,181.0,KITTILA_KK,-0.05974947502389862,0.37782342461490936,0.0633876473770425,0.2400071190779733,0.07188353300367133,-0.08902906290705177,-0.07408911787491383,0.44822040881788777,0.2417506962439921,0.09667992286091304,0.2499374323995432,-0.12052153383528942,22 years,1999-2021
516,516,FIE00146508,68.1692,25.7867,275.0,KITTILA_POKKA,0.1819034329584896,0.3770397077430272,0.14223020793816593,0.4123376138539287,0.04268166743236418,0.1006220070405684,0.3821561999749129,0.27247023180405106,0.20169073863385395,0.2886059003570208,0.2953616309408739,0.2882386093787725,49 years,1972-2021
517,517,FIE00146538,67.8206,27.7503,240.0,SODANKYLA_LOKKA,0.25500220183291256,0.3493228789298576,0.11749115905024485,0.4175482391768638,0.07950685026191276,0.199844439219706,0.4418221463547976,0.29725764024384826,0.230509213571416,0.27998398339081626,0.1391887015453013,0.2801422898729744,62 years,1959-2021
518,518,FIE00146543,68.0839,27.1894,247.0,SODANKYLA_VUOTSO,0.27055304932171725,0.3819526196974149,0.15488751402597498,0.3829789086153179,-0.000984314686992868,0.1652745997923027,0.35673198920750765,0.2780071615413466,0.27599196538401183,0.27118634541043385,0.1688901088287423,0.24003138115059786,62 years,1959-2021
519,519,FIE00146548,68.4,27.3831,285.0,INARI_LAANILA,0.4887162026837542,0.4111526875011778,0.32572952620786666,0.5391414331162638,0.16220551802013258,0.398860160863653,0.5236046822024579,0.5209676815469483,0.4088155180495047,0.1387549854139217,-0.0647393099101979,0.18849994276921933,54 years,1960-2014
520,520,FIE00146558,68.3664,27.45,326.0,INARI_KIILOPAA,0.3959375120080592,0.06289146628959373,0.4260491712788359,0.4520364425767278,0.2456503672255933,0.4435192597965063,0.38728294532633467,0.4884935386860675,0.34930019417536595,0.08815797048749664,0.05459822485584896,0.3708875188575271,42 years,1972-2014
521,521,FIE00146563,68.4142,27.4175,302.0,INARI_SAARISELKA_MATKAILUKESKU,0.3332894315461886,0.4887607560401449,0.26397279841378585,0.396886273633992,0.03055713967200976,0.18633340727857026,0.34329623209178584,0.31577791272420186,0.21596806797137372,0.28384750637997874,0.07137486329083159,0.3809371361739465,61 years,1960-2021
522,522,FIE00146567,68.4319,27.4489,430.0,INARI_SAARISELKA_KAUNISPAA,-0.07383424704254518,0.02436247802035793,-0.009390429964155388,0.4315159599366822,0.057418000037617836,-0.15976563517338396,-0.14756266389914882,0.012118458886445728,0.19002136509089207,0.4634595330844417,0.1449195729544416,0.18562542757137485,26 years,1995-2021
523,523,FIE00146582,68.4775,28.3053,253.0,INARI_RAJAJOOSEPPI,-0.026340891634947936,0.07380859328892406,0.003005847191522416,0.35706643674950195,0.3709026396949372,0.11593729468379582,0.08449778761646788,0.3716618386052759,0.023225241491691882,0.29110867100131754,-0.05875987283891231,0.012349705934753426,18 years,2003-2021
524,524,FIE00146598,67.7475,29.615,370.0,SALLA_VARRIOTUNTURI,0.18278944708969716,0.3138344112557627,0.14698180881143086,0.3211557125070588,0.0940115186352664,0.010067484859743542,0.2325777446387913,0.3210059806339634,0.14687785811773474,0.3374367349951428,0.19844889822112108,0.2308712428538844,47 years,1974-2021
525,525,FIE00146622,69.0419,20.8578,1007.0,ENONTEKIO_KILPISJARVI_SAANA,-0.2140952817109733,0.10972397868333666,-0.058347173922046615,0.4335444645619039,0.07976414232960513,-0.1985576248803101,0.18840289021969855,-0.031014119782755117,0.3397087600458943,0.4814343040036917,0.0350505411669567,-0.19141907192408164,30 years,1991-2021
526,526,FIE00146633,68.6025,23.5803,370.0,ENONTEKIO_NAKKALA,0.16931517331301096,0.2666319008805946,0.13160685832605068,0.5458126319283074,0.1690574307280541,0.004188853498648373,0.4022205032221974,0.5046087463738337,0.16656144444718893,0.2874602897709188,0.35059860126915604,0.3664518664907298,43 years,1978-2021
527,527,FIE00146638,68.5708,23.3392,356.0,ENONTEKIO_PALOJARVI,0.37003079064032796,0.17413549287997013,0.11624487280527072,0.3951192429221183,0.2323058997276351,0.002748093245764544,0.4233696588365685,0.08807357106759915,0.06484512452702856,0.08819788976202689,-0.01481330957397611,0.3767781638159939,42 years,1972-2014
528,528,FIE00146643,68.5,24.7331,330.0,ENONTEKIO_KALMANKALTIO,0.4386949152577088,0.3879856525120431,0.03215057909842695,-0.007857967893394964,-0.16860217331888647,0.8533608845284737,0.6583807600498979,0.6725707502935593,0.6339505800913212,-0.17077149787213905,-0.3762887643562681,0.11875934779795533,13 years,1961-1974
529,529,FIE00146663,68.9025,25.7406,285.0,INARI_ANGELI_LINTUPUOLISELKA,-0.1630302285564129,0.35525020434552324,0.009454993428551257,0.27270791619814844,0.2826253641056796,0.044661135832390536,-0.08354146582419572,0.4498846871215009,0.3636665911303974,0.32537913907285904,0.2320878303623664,-0.3782350445169996,13 years,2008-2021
530,530,FIE00146688,68.6069,27.4181,147.0,INARI_IVALO_LENTOASEMA,0.21810958831274893,0.42447971270665336,0.192449345530082,0.3992719298805673,0.0557244243950473,0.18562196506722492,0.374795982340675,0.2944995589594852,0.2989258783263195,0.3115371154894043,0.12485785253268705,0.22185148862864715,62 years,1959-2021
531,531,FIE00146693,69.0669,27.1228,152.0,INARI_TOIVONIEMI,0.3596685202558149,0.3977758867417047,0.2438703984884996,0.3957859708308032,0.16495640130138392,0.3697993581312071,0.5593142964415816,0.2593583895537779,0.3102581468025987,0.14902347575134606,0.059516829982125374,0.21917096594852573,55 years,1959-2014
532,532,FIE00146698,69.7556,27.0119,107.0,UTSJOKI_KEVO,0.12365203682139447,0.4234180005715649,0.2455024519495095,0.4277016276558697,0.19685145248789365,0.26211608190593805,0.4174335148806784,0.2806747253424899,0.3221461962833592,0.22383370203900133,0.13158143495074962,0.2332132074742051,59 years,1962-2021
533,533,FIE00146703,70.0814,27.9006,22.0,UTSJOKI_NUORGAM,0.1217247249995822,0.3599175909901346,0.2550110669356992,0.43904836534948605,0.2853065646390068,0.21518658914747807,0.32223388375946554,0.09692038477526793,0.14437845954195708,0.29343965999163696,0.07123914647644765,0.2051569729312701,51 years,1970-2021
534,534,FIE00146727,69.0714,27.4964,122.0,INARI_VAYLA,0.02468347937694764,0.3683901970425753,0.09972742249023776,0.4513786665643342,0.2890749076247874,-0.030729328284687107,0.17310142639339038,0.160112053027867,0.114729574132886,0.4466979303314135,0.2177675618747209,0.08419574841813013,30 years,1991-2021
535,535,FIE00146737,68.6081,27.4331,144.0,IVALO_LENTOASEMA,0.3090077919578411,-0.13546367539520912,-0.06436641026294533,0.3377966884054213,0.037965184055811715,0.3252519666503286,0.05140608756875571,-0.026454832605531917,0.5530717144776789,0.5416151106792625,0.4027364693924056,0.10249359699790372,44 years,1970-2014
536,536,FIE00146753,69.1403,27.27,156.0,INARI_KAAMANEN,0.18181612407589146,0.4093692228875725,0.29387202517287364,0.4814009087806035,0.10647818410240392,0.4361336938914853,0.393743049706526,0.4186335930473063,0.4986760914461056,0.13175072556914422,0.1849342919882854,0.020605745184663432,62 years,1959-2021
537,537,FIE00146757,69.0478,27.7608,120.0,INARI_SEITALAASSA,0.3601681161312012,0.1883427435811131,0.06719217072800661,0.2872237568948634,0.3603054063280602,0.07285492725603325,0.36602149175769305,0.5240727293391072,0.3343565556049089,0.7228040872111255,0.2936027973043183,0.12223996285331735,30 years,1991-2021
538,538,FIE00146768,68.8483,28.3031,120.0,INARI_NELLIM_1,0.3562903044668649,0.3983467535699007,0.13719661421175156,0.3745798510741042,0.1210389996325084,0.2918448509190687,0.44924386881263206,0.23392697757017614,0.2673173908002466,0.19345601460457235,-0.009256155524070372,0.25455219442913485,55 years,1959-2014
539,539,FIE00146773,69.55,28.6331,96.0,INARI_SEVETTIJARVI_1,0.36422127998596615,-0.2600283683836944,-0.2791678101788841,0.33455292212512977,0.552778092833523,0.2771592563939576,0.24211878707776344,0.13727618374394476,0.15183929412779568,0.5504535046288664,0.2416185059162429,-0.1919101192559646,43 years,1971-2014
540,540,FIE00146778,69.5072,28.5975,100.0,INARI_SEVETTIJARVI,0.08285387740409289,0.3213593198134866,0.17571529033203434,0.44610076900873774,0.2836981755024193,0.026234048462950858,0.31524855431633275,-0.10001613610511284,0.09872180864109012,0.5130151428870592,0.05651145794770983,0.17906231047144852,38 years,1971-2009
541,541,FIE00146783,68.8489,28.3039,123.0,INARI_NELLIM,0.1648681638235549,0.4414633964983096,0.20048203398703504,0.494098466414503,0.041175843470574416,0.30657324652429363,0.2852164977651456,0.30987684365514,0.4159642969392562,0.2902553170284572,0.056075151199674635,0.15015909668682512,61 years,1960-2021
542,542,FIE00146787,69.5756,28.8475,130.0,INARI_KIRAKKAJARVI_SANILANLAMP,0.08051653365160127,0.11349336434112806,0.07554877891270577,0.572370382304375,0.16683849995886627,0.16080237340893544,0.1489395257911461,0.0036992672297089134,0.1302552639734377,0.5434456888521124,0.10742037753586882,0.12015309842496505,18 years,1993-2011
543,543,FIE00146798,69.5817,28.8992,103.0,INARI_KIRAKKAJARVI,-0.1849806165708327,0.35920688433874964,0.1633354095307933,0.2321462730750369,0.4866503622190022,0.3596253442619325,0.1649732446997492,0.4695415166327406,0.6850034404887981,0.4673893104965198,0.5920530860790775,-0.5148071735012686,50 years,1971-2021
544,544,FIM00002801,69.05,20.783,476.0,ENONTEKIO_KILPISJARVI,0.14626405714952875,0.3438559896212133,0.19952521424223346,0.4066900400472312,0.15801516415581054,0.3186927752573526,0.4687358024276096,0.32680653560512524,0.2882759881494581,0.3711237156183002,0.18727755562182632,0.16501037027582807,62 years,1959-2021
545,545,FIM00002924,62.533,24.017,161.0,AHTARI,0.4335641762307448,-0.04535840219244493,-0.1329392744565687,-0.05198600836372885,-0.006444973036832966,0.13133355674543454,0.4576411338047751,0.4581767100695791,-0.09920990462464073,0.394230701230832,0.31766230598325657,0.3174302778287076,38 years,1975-2013
546,546,FIM00002947,61.733,27.3,138.0,MIKKELI,0.4991817459944549,-0.180545220910082,0.2651418397138114,-0.6401912401607603,-0.02834202099881122,-0.145905731209625,0.3490130780150241,0.19405456863456289,0.031212272696593206,0.4836567020024488,0.5046403549261279,0.1634106786844466,32 years,1981-2013
547,547,FIXLT140768,61.9,22.5,136.0,NIINISALO_FINLAND,0.3931434083580389,0.20678367948717266,0.06447672704381961,-0.09222183346133953,0.07782167125892459,-0.07596060249142546,0.3327146276430513,0.2431974662075468,-0.004435233653092285,0.51037712647813,0.36503204914423626,0.20628318777042587,26 years,1987-2013
548,548,FIXLT325413,63.1,21.8,8.0,VAASA,0.5586936838701335,0.3914332691301106,0.31912165178935764,0.2138719508960393,0.109773651854361,0.2231814074074032,0.3625310840477232,0.3909089320882806,0.17581651298441411,0.415791366313235,0.005715544139618617,0.12561846513908384,53 years,1951-2004
549,549,FIXLT662086,63.2,22.0,9999.0,WORO,0.2253488175623775,0.5328168681821225,0.2910502748236598,0.35725976279610755,0.0564148483914142,0.3936443000865062,0.10786175528984357,0.1914924667447656,-0.213376511725388,0.2497087415891025,0.6392388303911251,-0.16336690890101468,24 years,1800-1824
550,550,FIXLT803516,65.0,24.7,9999.0,CARLO,0.29515988732083154,0.5107222444694123,0.6413449254999019,0.5761995573705649,0.5344479403465979,0.6550287891803861,0.6628649125856388,0.6296797788703365,0.1187863731749724,0.41499357614620863,0.6470690453155917,-0.0041281788630100884,19 years,1817-1836
551,551,FOM00006009,61.4,-6.667000000000002,102.0,AKRABERG,0.9429350631212909,0.7480403575468971,-0.12085175064700494,0.8269090377249659,0.6275468803463342,0.8390622259748847,0.9485914280718396,0.7137536963098104,-0.2321395131953827,0.44070753223451226,0.8774991663728899,0.8466876925880062,39 years,1974-2013
552,552,GL000004250,64.1667,-51.75,80.0,NUUK,0.4823121833110101,0.412669384841672,0.2720971466392543,0.3527660742967716,0.5581699784964023,0.4830938158585745,0.5513396090179954,0.5309263724689738,0.3997604861886115,0.18578320109763968,0.2598874087588837,0.2585860841353635,155 years,1866-2021
553,553,GL000004320,76.77,-18.67,12.0,DANMARKSHAVN,0.045237368796250996,0.1841076279614624,0.16792356462307145,0.20333266308544232,0.1484770056875488,0.4125902593466007,0.4117421526058683,0.570029945638749,0.4954976102121922,0.5507530285671369,0.15046787346312435,0.04178896286324155,70 years,1951-2021
554,554,GL000004360,65.5997,-37.6331,50.0,TASIILAQ,0.3474641005863293,0.4210358168237829,0.4558331908036001,0.3316046570513302,0.618491292487391,0.4713818362853562,0.6362961612749678,0.3435447523583385,0.3766236680446873,0.4210452478041522,0.2643920889950039,0.15234991975303008,126 years,1895-2021
555,555,GLE00007963,77.4667,-69.2167,16.0,QAANAAQ,-0.06481125719161468,0.5322092280989476,0.049363055831541235,-0.0900376312360803,0.4427363656169653,0.7006208800244798,0.6601604804287173,0.4176724340552511,0.6003609947665455,0.3114313553089884,0.18385454297390247,-0.13469458272959905,17 years,1995-2012
556,556,GLE00007987,65.4,-52.8667,25.0,MANIITSOQ,0.31031447551537283,0.3175749585954658,0.2805441919554252,0.33275743921840417,0.6489412133047627,0.7043472085137684,0.4370098082146392,0.4597129072420046,0.7883124581813435,0.4861295605570415,0.17210856556375234,0.2855457290488973,51 years,1961-2012
557,557,GLE00007997,63.0831,-50.6831,9999.0,QEQERTARSUATSIAAT,0.2308409539249486,0.4321713906447251,0.3014941900744849,0.5574721784647942,0.4870646320836409,0.6090221883413892,0.2564594061133841,0.6223828477836426,0.8862073613333251,0.515621095488564,0.2290245673737637,0.5585494212633524,12 years,2000-2012
558,558,GLE00100981,69.2167,-51.05,39.0,ILULISSAT_JAKOBSHAVN,0.4911670653375874,0.4961242656299016,0.4259044996084546,0.3125774904834627,0.3425729586072169,0.2907033710793912,0.4243356185949237,0.20396602423456867,0.16232256266081038,0.03605403528412289,0.3841260382893256,0.3259556073132809,147 years,1866-2013
559,559,GLE00100992,69.2331,-51.0667,29.0,ILULISSAT_MITTARFIK,0.5242063476512919,0.4795206494016084,0.4079408647593712,0.3535640690397519,0.3771802656387467,0.339619004959829,0.4291740658030647,0.18853926527756548,0.1972807743093252,0.06805876691249273,0.36785926847242495,0.3575730284771934,143 years,1877-2020
560,560,GLE00146821,76.5667,-68.8,21.0,DUNDAS,0.03030103198737854,0.09129753285718424,0.14867299471606313,0.1171601215571419,-0.09336559011895833,0.3391154952456493,0.2814746298036296,-0.0072350445456012095,-0.21441628052148293,0.3733728383254597,-0.1523908342052022,0.2601357775708815,19 years,1961-1980
561,561,GLE00146901,72.7831,-56.1667,120.0,UPERNAVIK,0.38200472549043135,0.3994321811729543,0.28966562273925894,0.3226772419943887,0.3767463314844994,0.4012247888146232,0.533527162171663,0.3653195502800317,0.2938998034698561,0.26054159350105965,0.5739411308825598,0.2855181698068741,139 years,1873-2012
562,562,GLE00146908,72.7831,-56.1331,126.0,MITT_UPERNAVIK,0.4580907009733103,0.4770338062404659,0.035868143498440995,0.10834268975571566,0.3688965040885165,0.3714384041313652,0.7593749808612725,0.4563595953952309,0.4301133143535255,0.4592503747746317,0.2076910918612086,-0.032448702939882675,60 years,1961-2021
563,563,GLE00146928,70.7331,-52.7,88.0,MITT_QAARSUT,0.4489738671466425,0.4626950160496434,0.2726225509024662,0.4577680525527028,0.18214926083640295,0.4130033087501064,0.42250902280109065,0.30094182547661963,0.4181132355836526,0.457449137857393,0.28648869846153585,0.12783182017456846,20 years,2000-2020
564,564,GLE00146961,69.22,-51.1,39.0,ILULISSAT,0.4842347817956649,0.44928252397449975,0.3949034233856305,0.3220478180582593,0.3460398829296239,0.2391845069515436,0.4253460181002609,0.14738643372496082,0.17418280309067236,-0.0002437487814266629,0.3777963620107074,0.3696163799741029,135 years,1877-2012
565,565,GLE00146981,69.2331,-53.5167,24.0,QEQERTARSUAQ,0.4082490714192045,0.30170334053648384,0.2948991142354289,0.2322336730243585,0.4524405434990493,0.7317861185081599,0.7617485031974153,0.3812050393517071,0.6009584124494323,0.4443840255648915,0.5920196326063438,0.03296483464770638,50 years,1962-2012
566,566,GLE00146989,69.25,-53.5331,11.0,QEQERTARSUAQ_HELI,0.7288362896864876,-0.3056194035210863,0.22318032943078872,0.8313804573607889,0.7081819831298868,1.0,0.7471125742688739,0.9980224107211288,0.8721053553709852,0.655454022841859,0.9832080055415784,-0.8534059048115411,50 years,1962-2012
567,567,GLE00147041,66.9167,-53.6667,12.0,SISIMIUT,0.39962103308179975,0.3028496516521089,0.13974522132922035,0.1335993152716891,0.36618677745631256,0.5781190273582173,0.6888574757928695,0.4706881357442097,0.5928788269382417,-0.051836174578799854,0.14552924717764829,0.19239412565221686,52 years,1961-2013
568,568,GLE00147061,66.95,-53.7167,10.0,MITT_SISIMIUT,0.3946309242484112,0.503969074985449,0.4797297426484482,0.3334143325361412,0.6452194272945998,0.6695741117006269,0.7366795760060559,0.6330879483224078,0.719478441601419,0.6111319266055963,0.4276521355494578,0.5187530750396767,58 years,1962-2020
569,569,GLE00147231,62.0167,-49.6667,36.0,MITT_PAAMIUT,0.4896818941028256,0.4561661480438975,0.3011716268363734,0.4104722131277472,0.5565126181036869,0.5954125501790569,0.6072539699084089,0.5827733820987728,0.5544795907558004,0.3979682924024276,0.24006094675072304,0.3645526527038924,62 years,1958-2020
570,570,GLE00147241,61.2331,-48.1,35.0,KANGILINNGUIT,0.4019672830890244,0.17590089405612674,0.054374288947803565,0.2523112646357049,0.7331710071946307,0.6295009308132319,-0.04650444976988435,-0.09612092554276642,0.646635152671042,0.3836932954316457,0.05714498179893879,0.50089725280975,13 years,1961-1974
571,571,GLE00147281,61.1667,-45.4167,27.0,MITT_NARSARSUAQ,0.4363509846164582,0.4353929511518019,0.37687912036079535,0.5076738254732098,0.5335833319687995,0.4408367318043565,0.3693792955670177,0.20318006712438494,0.2865410075884293,0.03287325385188745,0.33466382128788136,0.3652776311925616,59 years,1961-2020
572,572,GLE00147301,60.7167,-46.05,32.0,QAQORTOQ,0.3986290944250337,0.4902827725110906,0.3527236838084969,0.3972872972590183,0.5128059009403032,0.5865107722569729,0.5241895389908418,0.5142394906468211,0.534281533382376,0.2368131484180826,0.21579911590804893,0.3209689910955639,59 years,1961-2020
573,573,GLE00147308,60.7167,-46.0331,18.0,QAQORTOQ_HELIPORT,0.6651155758819535,0.8189081305752639,0.5104356611026594,0.3617062429283722,0.6784611175152425,0.4958921811443677,0.43456400660088224,0.6760486330948977,0.7035040917949208,0.2466578422480986,0.09596129595286584,0.1798094291802149,57 years,1963-2020
574,574,GLE00147331,60.9167,-46.05,25.0,NARSAQ_HELIPORT,0.4526032843919798,0.4830417105991346,0.6534500992203404,0.2961602720438181,0.5784535532092137,0.8629950947304958,0.6485695458642233,0.5415972958367018,0.51489671591857,0.5222148976809139,0.5561909359680116,0.12458592174393875,62 years,1958-2020
575,575,GLE00147401,81.6,-16.6497,36.0,STATION_NORD,0.0449849236966035,0.18873240916512404,0.15429327814288382,0.30541821856783385,0.2674091725001784,0.3989696179065443,0.5504240958807073,0.4527058428613472,0.4021948132215039,0.4873254963995911,0.22480322446292905,0.2357932719125407,69 years,1952-2021
576,576,GLE00147461,74.3,-20.2167,44.0,DANEBORG,-0.2802081824684593,0.06852321444219119,0.20870661729572806,0.05736556954916056,-0.02029646841452793,0.14590417650390414,-0.30437145555167383,0.024515122065258584,0.2228549619622056,0.6754185981352859,-0.3876068863236222,-0.6640314540831489,17 years,1958-1975
577,577,GLE00147471,72.25,-23.9,16.0,MESTERSVIG,-0.32898905370442816,0.04952200299605346,0.17761831581890716,0.19502166927463105,0.3873536438396715,0.6818510466087968,0.4659323738049327,0.25799095466278577,0.41472656591359397,0.21156537083583288,0.12226266999092975,-0.07297686399098947,24 years,1961-1985
578,578,GLE00147481,70.4831,-21.95,70.0,ITTOQQORTOORMIIT,0.1633971331605163,0.4276984023619328,0.4909481053675114,0.34751507851646996,0.24147779441017364,0.5317187235560312,0.700936669027151,0.6303253246004691,0.5331364047712472,0.4976028618328423,0.2066764407568799,0.19172844748583012,80 years,1941-2021
579,579,GLE00147491,70.4167,-21.9667,41.0,UUNARTEQ,0.14312892940485092,0.12070542805534056,0.4193630999246202,0.1561659472391001,0.24220475329709315,0.3312903502737714,0.27323235313027483,0.3006497523102619,0.3646269127583779,0.4720866120408804,0.2562292674007325,-0.131643253407536,41 years,1949-1990
580,580,GLE00147498,70.75,-22.65,13.0,MITT_NERLERIT_INAAT,-0.16585329651020794,0.09474297234545732,-0.3395277123508232,0.4773869243988882,0.2821581809852545,0.4032747306638996,0.8213834844821888,0.3475424210212119,0.7268621211879404,0.5180191109688125,-0.2863338591731905,0.2831225588308693,18 years,2002-2020
581,581,GLE00147521,67.7831,-32.2997,13.0,APUTITEEQ,0.1330010015216338,0.3428556443730608,0.4515114848007605,0.14302637500180246,0.19799827103840384,0.5289552508384896,0.15535693980539328,-0.3881520659316741,0.3955250674719157,0.4777783837852448,0.5786916004504695,0.06548689888601789,50 years,1958-2008
582,582,GLE00147558,65.5831,-37.15,35.0,MITT_KULUSUK,0.35967553256579016,0.3749677846528146,0.2624995784440527,0.5083598071421367,0.6804135421193033,0.7095538768462942,0.8899424723523114,0.3192335080183594,0.2515383152850118,0.4707968247797686,0.4905893046923964,0.5344286271024916,20 years,2000-2020
583,583,GLE00147601,62.5331,-42.1331,10.0,TIMMIARMIUT,-0.07735589564779444,0.1914929929633388,0.5688030793308011,0.07276068019196613,0.66781941571585,0.8241093614246351,0.7025330499859949,0.1998613798962338,0.4632233801189986,0.4764664381649749,0.2597904907916703,-0.14060540583712042,21 years,1958-1979
