,Code,Latitude,Longitude,Elevation,Name,Correlation1,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Correlation10,Correlation11,Correlation12
425,FIE00144982,63.3206,30.0492,98.0,LIEKSA_LAMPELA,0.3262012008243167,0.34341499244105567,0.07831616460538107,0.22854810427973513,-0.1470410151485594,0.14422039890643984,0.3644124608434063,0.3455236383291058,0.2091527982628316,0.3882307472236205,0.20168208939161517,0.15102318136750797
426,FIE00145007,63.0319,31.0619,231.0,ILOMANTSI_NAARVA,-0.024970946629289295,0.29790324299801846,-0.10291139197320769,-0.24767105505411796,-0.2485779485138075,0.09007203033766212,0.11844157578955318,-0.08942184700201661,0.008765589207071918,0.5623444014543398,0.2870017630057166,-0.37968482854006164
427,FIE00145022,62.8667,31.25,194.0,ILOMANTSI_VALIVAARA,0.513738722004346,0.09047037899109496,0.18202521551186365,0.3063870635296597,-0.09869922572163316,0.0959797594251094,0.1096436643391403,0.5351221574414551,0.12101842674253181,-0.405949184318167,-0.03271815813978549,0.08213683649421184
428,FIE00145042,63.1417,31.0475,235.0,ILOMANTSI_POTSONVAARA,-0.05464301237692591,0.15160102570457085,-0.02656399935959896,0.5528908711895695,0.3407641860469554,0.04802384931535712,0.49199851783932835,0.5546926583468061,-0.3970266282519402,0.3319128950993411,0.24782832447882946,0.34424305479424094
429,FIE00145052,62.7692,30.9778,155.0,ILOMANTSI_MEKRIJARVI,0.23146556678492833,0.3934804833114706,0.08318579913679572,0.12337288074720382,-0.13339536713513278,0.001501480201184096,0.4291359925294041,0.5554492629283918,0.15361370882922099,0.3488190812501678,0.3259222939133356,0.24529067498773485
430,FIE00145057,63.7331,22.5831,11.0,PIETARSAARI_MASSKAR_VASTERSUND,0.5747769596078883,0.4063808089304772,0.4637331093671957,0.43086572279809965,0.09542470561782994,0.2645266585229839,0.2324435146200624,0.4527732812884291,0.40123175584171517,0.2966383314400775,0.22551508893954736,0.25439844858931693
431,FIE00145087,63.8831,22.9331,10.0,KOKKOLA_OJA_MARASKAR,0.6119810498008256,0.4639794090104227,0.3222919069570591,0.36377148109952084,0.05783575397285872,0.34331624556306917,0.4148295311194013,0.2095954938578594,0.33017512319534736,0.6058698693361974,0.23719362990433351,0.15362873728335874
432,FIE00145091,63.7508,22.5267,2.0,PIETARSAARI_KALLAN,0.20462388738431156,0.4898097882532358,0.30245775185802837,0.2576232715681295,0.24034122857423243,0.04243393730551168,0.3300884239072358,0.35523603237367046,1.536513834785311e-05,0.3904034904993456,0.3955205320708074,0.22877817530367595
433,FIE00145102,63.7169,23.1425,26.0,KRUUNUPYY_LENTOASEMA,0.44525249326863675,0.4240869372248967,0.12601235042677883,0.2100620405028004,-0.09525131774009886,0.15382255524863442,0.32637824109121616,0.4458611090095168,0.11579021552704584,0.39116204675094174,0.24751797680019946,0.20294740178929518
434,FIE00145107,64.3331,23.45,4.0,ULKOKALLA_KALAJOKI,0.6449015286570059,0.41774303823244113,0.29052636407019894,0.5430718343230777,0.34276268984786,0.5034900458204672,0.395817077873198,0.19185883511638255,0.44640267564758707,0.5471506727976879,0.15448117296409725,0.15950584717082228
