,Code,Correlation1,Correlation10,Correlation11,Correlation12,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Elevation,Latitude,Longitude,Name,Time,Unnamed: 0
339,RSM00020667,0.3976296467382125,0.451324504972461,0.4472702330324415,0.2345314202947348,0.30093857665980184,0.2647451911737468,0.3866667713204113,0.477718666517291,0.3974011340168208,0.49381186253377296,0.5908939405526313,0.4718733370585389,6.0,73.33,70.0294,BELY_ISLAND,87 years,932.0
340,RSM00020871,0.24597269261671265,0.19645097056695374,0.22431289916884156,-0.03059420319933128,0.30375650189748177,0.2466552277219192,0.1326399662016037,0.26706984219915353,0.1900181225374432,0.10624848755852546,0.019159907664933102,0.22411321141055887,6.0,71.875,82.706,SOPOCHNAYA_KARGA,60 years,935.0
341,RSM00020891,0.22146844752292466,0.2976449468687085,0.2089843628729402,-0.09935247187951714,0.21030597343454333,0.3946109285460575,0.3873293960351512,0.4252656456085545,0.17492253990518428,0.005170321412437421,0.07893550512519626,0.3814813998433437,31.0,71.9831,102.4667,HATANGA,93 years,936.0
342,RSM00020967,0.4851985831306387,0.4871928739294393,0.4506581798493194,0.2532049747712772,0.3843930035253477,0.16780500720104516,0.4380551807529288,0.5391250845170565,0.7706721494458438,0.4888862289701594,0.2661797084727052,0.540382075301965,17.8,70.167,72.517,SEYAHA,60 years,938.0
343,RSM00020982,0.2512124130609868,0.2735498341642498,0.2367925081394827,-0.07161352380876795,0.2193060523528073,0.3032306305358176,0.2533467493498089,0.3982826649263109,0.17792295209513995,-0.09023767395969606,-0.0849616728864148,0.3989293454719219,37.0,70.97,94.5,VOLOCHANKA,85 years,940.0
344,RSM00021432,0.2089414895162452,0.7088187613363479,0.5021917441032159,0.14035975868793468,0.2670708663183965,0.34818931424828803,0.5630039692562228,0.3983099021935075,0.4562394156390899,0.49446138052505895,0.6379637320608661,0.7701204662012381,12.0,76.0,137.87,OSTROV_KOTELNYJ,85 years,942.0
345,RSM00021504,0.3518710350879671,0.5248041958710227,0.5279755747702819,0.06693905257155093,0.13683037716796315,0.3724752899523603,0.3581320524422945,0.3131833583780511,0.4328070557364059,0.4935960220016355,0.324171310459128,0.5232973247127788,57.0,74.667,112.933,OSTROV_PREOBRAZENIJ,62 years,943.0
346,RSM00021636,0.20413132247623847,0.6031839653640247,0.3816057311046449,0.10893433188717726,0.2434430727868864,0.5682162115134646,0.5925020571788914,0.4327479023321046,0.4008697703169231,0.5954144184606738,0.6513049579122089,0.6841880688960307,26.0,73.333,139.917,CAPE_KIGILYAKH,87 years,945.0
347,RSM00021647,0.08089598987279657,0.4698049998530969,0.26007810349720084,0.031916963682561084,0.10437025171779288,0.4788229661299693,0.4273306861484832,0.2956630210103287,0.4061258668438337,0.5693839228739426,0.630437266645878,0.5616766938054686,21.0,73.18,143.2297,SHALAUROVA_MYS,72 years,946.0
348,RSM00021802,0.2054820625655724,0.26032686914047937,0.32215830365697024,0.09957799676491846,0.12212462108253705,0.4100446103653352,0.500169228070332,0.4855298652982265,-0.19322062940660686,0.1436555993871266,0.23664096400801785,0.2797472798950858,16.0,71.97,114.08,SASKYLAH,85 years,949.0
349,RSM00021824,0.2255735433104948,0.3432068811313827,0.29338016981448944,0.06694233764623048,0.39619152789531054,0.5401228254374371,0.4426897560635402,0.37416943495638144,0.3311227065770106,0.3110213466204472,0.3405294849713001,0.414502844682443,6.0,71.58,128.9197,TIKSI,89 years,951.0
350,RSM00021908,0.13983550287574012,0.23360482824825854,0.37277579168626856,-0.020050281297086383,0.15625107335971586,0.3900957485516369,0.4143811332620719,0.3162127144161837,0.16345599599903346,0.12393727442525268,0.059731337623113716,0.3314632371235754,61.0,70.1297,113.97,DZALINDA_1,79 years,952.0
351,RSM00021931,0.16716207834417834,0.2214186129799596,0.3667447715388912,0.07841117502573146,0.2031390999298684,0.2032715665584678,0.4966029475826519,0.318572784007837,0.16334898753211913,0.22502993623549894,0.2617863282755916,0.1775595080914996,23.0,70.77,136.22,JUBILEJNAJA,87 years,954.0
352,RSM00021946,-0.00873004883400407,0.5100684344406792,0.3081017322126248,-0.023299196429609585,0.15511446866379758,0.5045984232517163,0.3426145748009891,0.30468440058530666,0.19928836604984845,0.026207978249642883,0.3850867581307679,0.5359310274992629,44.0,70.6167,147.8831,CHOKURDAH,77 years,955.0
353,RSM00021965,-0.007209763115230156,0.5134670362204896,0.11205147619086933,-0.20026378240491294,0.06592166583744832,0.2370203821136113,0.3852664787939816,0.11262104274742844,0.2042338370920079,0.5343934054164947,0.5474885915507914,0.5418534812844413,41.0,70.633,162.483,OSTROV_CHETYREHSTOL,62 years,956.0
354,RSM00021982,0.17635330261142054,0.6219919429461204,0.4799922096669408,0.12390880687094373,0.3537425279600858,0.2945225241637091,0.4709323510121849,0.3711356042597044,0.5354366241033917,0.6835547281505081,0.6516778916572726,0.7605210361656709,2.0,70.9831,-178.4833,OSTROV_VRANGELJA,95 years,957.0
355,RSM00022019,0.08007437760752865,0.36940448293783296,0.1814635849429644,0.06559157293224678,0.3295813151879193,0.22302110519682208,0.3559247848260505,0.3534378780241008,0.2247106096809496,0.3281470830479759,0.2603894813931807,0.2094258216511014,32.0,69.2,33.4797,POLJARNOE,83 years,959.0
356,RSM00022095,0.33826405042687185,0.3680089079105791,0.2728610779956542,0.17475163392945126,0.2502583299532405,0.2439159771351341,0.4816840182066113,0.5751839537444068,0.41896230665072537,0.45458579665564003,0.3857408166636588,0.2559191989334217,23.0,69.53,49.08,KOLGUEV_SEVERNYI,85 years,961.0
357,RSM00022101,0.17026340873431142,0.3628676691354216,0.11189250078973108,0.2492885645149109,0.3325040505675809,0.1319065870830756,0.4376876649900137,0.06601075868578353,0.21881298857309414,0.3710118530067324,0.19215677565089015,0.1865454139958243,99.0,69.0,28.8,JANISKOSKI,60 years,962.0
358,RSM00022106,-0.2294767625830793,0.053371432032789816,0.2306527855092143,-0.056775285157768175,0.3387531685212831,0.1085401401122784,0.2936742033121539,0.051020430873812084,0.03646440457980856,0.18640804509163664,0.21211113436136408,-0.21474250385882865,63.0,68.6,31.85,PADUN,62 years,963.0
359,RSM00022127,0.1576447007900589,0.3584907787716217,0.07229056985736658,0.1535163954402824,0.4030388135034163,0.3731963067821689,0.3653223884759732,0.23751232909725456,0.18254018120972693,0.37646374319816056,0.36206718716715797,0.2704897750292184,162.0,68.0,35.033,LOVOZERO,69 years,965.0
360,RSM00022204,0.25806141962667345,0.20479237990807955,0.13771205791214755,0.2334446848815608,0.4854977042274862,0.16408268901924095,0.4084351084458467,-0.03514340498595684,0.20751410719411897,0.4210968940339245,0.3982733502735747,0.3381438426797625,246.0,67.5697,30.45,KOVDOR,60 years,968.0
361,RSM00022212,-0.3064537781746942,0.5417521263956853,0.23281193365653266,-0.5437474453567402,0.2932618995758313,-0.11448519878465978,0.350952749512555,0.6937295724115121,0.5540841004307624,0.6111467647108869,0.5740161476178101,-0.20144076983720555,132.0,67.967,32.883,MONCEGORSK,52 years,969.0
362,RSM00022235,0.16880521567044934,0.3089442740389576,0.2092295427259839,0.22432631780663506,0.3540757030737661,0.28860983490977216,0.4201679648923568,-0.1357287861947537,-0.09404550074877001,0.318342129378567,0.2151440748948728,0.2646396411354675,155.0,67.37,37.03,KRASNOSHELYE,89 years,971.0
363,RSM00022249,0.12007612471245745,0.28854773558565994,0.08378947887019374,0.004619140994832758,0.291963101272183,0.24887588288003654,0.4148177248559853,0.1978279527055866,0.16327071389023312,0.4120025912231519,0.2882675549751884,0.21826107569556855,149.0,67.1297,39.67,KANEVKA,60 years,972.0
364,RSM00022271,0.1808057542108936,0.3182540030139085,0.07662982430490044,0.2290042948932772,0.33880754880579395,0.2493041774344724,0.5475338399538355,0.4371406903706868,0.2801222601616481,0.5479634583226921,0.3553410632293521,0.3184995290156189,18.0,67.9,44.1,SOJNA,63 years,974.0
365,RSM00022282,0.153727890626176,0.5977202264087993,0.5121526470376125,0.21667693728466567,0.3792638863104401,0.27215623220991586,0.6057074237238587,0.6877577948613945,0.4796354542292306,0.6932651901638861,0.5643350683628381,0.3806013966235157,6.0,67.8,46.667,MYS_MIKULKIN,58 years,975.0
366,RSM00022292,0.1732874215632574,0.26279458112645954,0.08627882349071812,0.09514890137359434,0.16307494583828447,0.17495099718688265,0.4763240816054366,0.5209938963350992,0.3952512365314321,0.4040236065001962,0.33999800610921765,0.22893009118692184,4.0,67.7,48.77,INDIGA,98 years,976.0
367,RSM00022312,-0.10247309500193784,0.3193452684921701,0.3800952195718769,0.05037735310009806,0.29060057527936783,0.05244816167637553,0.44005346942260143,0.665027937206631,0.6395146198490523,0.8129146883473162,0.2700115499699153,-0.03698542851511113,18.0,66.7,32.883,KOVDA,52 years,977.0
368,RSM00022324,0.3083426509801541,0.3446302259487876,0.3696311712981829,0.2440684523917953,0.4248182216401342,0.2758711451183067,0.3737022581476172,0.1319006728099355,0.19662584306686387,0.3821003983249829,0.2618966944751357,0.12522305886311827,39.0,66.67,34.33,UMBA,85 years,978.0
369,RSM00022349,0.3792143991977445,0.25466549934082355,0.14129782851635891,0.3039189745345037,0.4261816446843362,0.2526881248033972,0.5820091677830947,0.5468957669078011,0.3441804798664052,0.6131056089221989,0.4259499128389201,0.31120273909936325,9.0,66.183,39.533,PJALICA,72 years,980.0
370,RSM00022365,-0.10027257942540957,0.41902392397140004,0.3644869857476189,0.2071801941249682,0.3774167033306519,-0.1012696978967986,0.5095598552514599,0.6833246435423684,0.14364748453026238,0.5424642543919286,0.2450139453690691,0.05717199328400568,21.0,66.383,43.25,ABRAMOVSKIJ_MAJAK,59 years,982.0
371,RSM00022408,0.3722528675767737,0.3357371993788475,0.21139127096512206,0.2049868335629504,0.4144939517686111,0.16297668827947434,0.33876685217866737,0.0419224777534156,0.12824421650477924,0.2964548450670286,0.2657198623891065,0.2306056358745195,118.0,65.2,31.17,UKHTA_KALEVALA,85 years,984.0
372,RSM00022438,0.3737510134455382,0.3186784252476722,0.1749033483402964,0.16329893006110646,0.4357529127541902,0.37595745802120384,0.4413340214244352,0.3565022143363495,0.2775735557761441,0.4516154488140373,0.3626174951450625,0.3655228912541485,26.0,65.2,36.82,ZHIZHGIN_MAYAK,85 years,986.0
373,RSM00022446,0.2849787047746537,0.3881134601067534,0.006162199905668477,0.508102350544357,0.5462351885578969,0.05324137783747255,0.4108109787585215,0.3457982412747925,0.0726220701839921,0.4846985160862325,0.0629553373967301,-0.08784820536675994,77.0,65.467,39.733,ZIMNEGORSKIJ_MAJAK,57 years,987.0
374,RSM00022471,0.2081358014557294,0.1645803993273063,-0.004136004759188244,0.14214589248981893,0.2875556396482156,0.0005911855907895662,0.33432735563341365,0.21270894366347592,-0.08856646542138641,0.3736932629547321,0.13114840125522806,0.2098573578724468,14.0,65.87,44.22,MEZEN,84 years,988.0
375,RSM00022522,0.4049941663175409,0.2044208197129022,-0.037324018427836635,0.1911534884712979,0.5493379063713137,0.3335088006084529,0.1087365082413618,0.3027715963114722,0.27153881994012063,0.22016036982441456,0.3087013549945093,0.3081581018135985,8.0,64.95,34.65,KEM,69 years,990.0
376,RSM00022525,0.4492210796421262,0.32142851541206124,0.5150127648291993,0.2607538515566646,0.5190870028051605,-0.0013768777496917096,0.4642714842432096,0.4319699809697319,0.1830613248251828,0.1897041443528508,0.2724325334871363,-0.22406669854257966,9.0,64.566,34.917,RAZNAVOLOK,71 years,991.0
377,RSM00022563,0.1306143924023233,0.40631612620599467,0.23123032210065214,0.1279621206036782,0.3538717195907285,0.006243696944008885,0.3590549011829065,0.1792150272136434,0.0168754604939614,0.3232622021900044,0.1689529046560629,0.10594708310993718,31.0,64.7,43.383,PINEGA,72 years,995.0
378,RSM00022573,0.1582764988697955,0.25098633937410736,0.3586174384708405,0.4278566553513402,0.2860567031651668,0.03152783755236676,0.4478174248005011,0.4874022466529798,-0.011594015463350907,0.4105371006953379,0.08137614445758214,0.04256498473819989,71.0,64.9,45.767,LESUKONSKOE,60 years,996.0
379,RSM00022619,0.3757844642667609,0.39321765630750427,0.22977411596580186,0.2134818246344125,0.43994350039860936,0.17243023660864035,0.21066627065315785,0.035938437936162734,0.2089050102470622,0.2636064918775293,0.40423344511647796,0.3422252047729001,130.0,63.27,33.42,PADANY,55 years,999.0
380,RSM00022621,0.3121835292035638,0.2912642432391179,0.23789188538704265,0.1599848818027321,0.4101555030549635,0.20831373967875005,0.2277859607322696,-0.08326757520562056,0.17640426327245326,0.22149200923583026,0.32453041915065106,0.4238631479486337,112.0,63.767,34.283,SEGEZA,69 years,1000.0
381,RSM00022676,0.21231714415204114,0.1822480684964513,0.05090374440487173,0.09239550266193844,0.2697469369096672,0.014149981136583134,0.3036974437785598,0.15534963536239882,-0.1147240397972909,0.4344737159392106,0.1200275621699982,0.16986076393366478,62.0,63.6,45.6,SURA,71 years,1006.0
382,RSM00022695,0.2378844301312321,0.4306272620544857,0.2376424400001231,0.3363963472502029,0.2388233949051993,-0.03564179827529268,0.4347046621075429,0.4721386117801165,-0.04439660096017434,0.34979779305977604,0.1521337395661889,0.0344819945879449,158.0,63.45,48.9,KOSLAN,61 years,1007.0
383,RSM00022721,0.2883046164073421,0.29733566079561,0.2283845060191589,0.21266722033793564,0.43811670227008187,0.16484887536747894,0.20104920084974712,0.0401320518157946,0.17517053786614628,0.335960449874918,0.4473283800589713,0.267979597244221,81.0,62.917,34.433,MEDVEZEGORSK,72 years,1008.0
384,RSM00022762,0.28852631867994705,0.4355644459534007,0.35126325988095675,0.3065256472174295,0.4108857815361234,0.10903347291827106,0.15586293232201442,0.4047477400820945,0.08253233795565335,0.0991428473139049,0.07997814249058363,-0.049359495923299294,34.0,62.867,42.717,DVINSKIJ_BEREZNIK,57 years,1010.0
385,RSM00022778,0.20370056578600465,0.16315889658087845,0.08680248895296583,0.2109205629194063,0.2310717774099817,0.09395496323861262,0.2741592509467207,0.10995139154720662,0.09853020777228408,0.3813972384531614,0.22334274541108345,0.3010874956098693,58.0,62.233,45.017,VERHNJAJA_TOJMA,62 years,1012.0
386,RSM00022798,0.22229501776900465,0.3533667760704269,0.2276626618722989,0.34206588518046466,0.2415782243553861,0.057512805067254785,0.3159724872456197,0.457872859319216,0.15263098128676358,0.37019341749369306,0.032566510419442155,0.05995552003247576,92.0,62.167,49.117,JARENSK,61 years,1013.0
387,RSM00022831,0.16673475325283624,0.4001984812339563,0.1687943313795504,0.10781408749102617,0.4295549025131372,0.0913999056105268,0.15812892475420529,-0.033347768909384456,0.13916924873653058,0.3436172439669856,0.2800383800492834,0.15647890736194014,44.0,61.8,36.517,PUDOZ,71 years,1016.0
388,RSM00022854,0.26633220953311,0.2549017486986377,0.061173020156533475,0.024872600074720492,0.2476692778718254,0.09655188613166396,0.16172716814758803,0.004014127821547232,0.14340326865216452,0.3775898443969199,0.19844053098525646,0.24343678119414044,233.0,61.7,40.2,NJANDOMA,72 years,1019.0
389,RSM00022867,0.2814726791188391,0.3166628588798925,0.15769320830437572,0.0670346511748983,0.40904538914947497,0.005360647643560947,0.14600773063393732,0.2711804914306739,0.05826009021603103,0.2334495063860953,0.08373710354911623,0.08344481967121394,91.0,61.083,42.067,VELSK,60 years,1020.0
390,RSM00022892,0.3909180863945618,0.3818487914933752,0.18828275235634934,0.1816366592083537,0.38715623514064906,0.29419984212366085,0.2829548885509464,0.049447972291604775,0.26112094171434314,0.3851168660572937,0.40113733663322704,0.2969752611226474,14.0,60.72,28.8,VYBORG,81 years,1022.0
391,RSM00022912,0.3450448633021715,0.4549382913212146,0.2782930793603236,0.1532548918609407,0.4788979987602486,0.28266056649979737,0.5241167923915445,0.1246489337372449,0.3222434021024469,0.6087084236114201,0.5640945687073474,0.5091961239460064,12.0,60.983,32.983000000000004,OLONEC,62 years,1024.0
392,RSM00022925,0.29941653569312404,0.5267785390417592,0.2341440990851428,0.37317099573880813,0.3867931664844712,0.12345412155497668,0.48709342742914097,0.14575476375550012,0.3130752950887409,0.5895493968172816,0.5850454966624374,0.4745987526278838,111.0,60.633,34.783,VINNICY,61 years,1025.0
393,RSM00022939,0.3579436399056761,0.3660233564085445,0.21078250269756316,0.09450762190905802,0.4640994681389152,0.024760832524842076,0.10157535276838836,0.11901575683012715,0.05926182602165505,0.3034323832072092,0.06382992897483057,0.20741655143946605,131.0,60.033,37.783,BELOZERSK,72 years,1026.0
394,RSM00022954,0.25514348622122,0.2396112462398288,0.026037071954129014,0.06762783020328328,0.3068099237123361,0.015001617802214803,0.191010379551135,0.01980424269834296,0.20218454338055897,0.3362829200002454,0.1875535188384516,0.24659213058598134,202.0,60.467,40.2,VOZEGA,72 years,1027.0
395,RSM00022981,0.19739999536520414,0.21738523140766686,0.0134097721267007,0.003431307958977869,0.2253897323818053,0.0553364076796366,0.13454828545366362,0.12717232675345186,0.10343631509633934,0.3671806160084704,0.05174356581848857,0.12035240713590828,98.0,60.8,46.3,VELIKIJ_USTJUG,84 years,1028.0
396,RSM00023022,0.32741093014046874,0.34851156428822433,0.23846880920678185,0.2154669631675481,0.17960669746773233,0.16998329602412113,0.33973315550539795,0.4746971299150609,0.4689313693528969,0.4235105833846542,0.4455338611859513,0.2713023242018232,53.0,69.75,61.7,AMDERMA,87 years,1030.0
397,RSM00023058,0.3654691533530515,0.18073141377507426,0.199991964601304,0.05461517225872816,0.22938285378729445,0.18540362373173794,0.2851609395829189,0.4891778903015012,0.3246960109764564,0.05196375638247976,0.2626425303097176,0.24983815979592114,2.0,69.08,76.9,ANTIPAJUTA,62 years,1032.0
398,RSM00023114,0.28070773986983,0.21682155988765534,0.08368415089591062,0.15450715689158384,0.1998864010588091,0.15989771496836092,0.4426924238235024,0.6662640830211859,0.36052561479336265,0.4704729425281786,0.3566167322525701,0.2527448489973461,5.0,68.55,55.5,MYS_KONSTANTINOVSKII,60 years,1035.0
399,RSM00023205,0.17051613926638268,0.20149271662093876,0.07703445285711172,0.117625387410579,0.11980268807904774,0.14652502470234816,0.4471355252058494,0.5058926018164026,0.14489726419078633,0.21846299283860335,0.23516101496098374,0.1462006659645829,5.0,67.6331,53.0331,NARJAN_MAR,95 years,1039.0
400,RSM00023219,0.15947069554897805,0.17985507799126493,0.0728656943909753,0.025142247458425103,-0.011150422748258287,0.038577949203243166,0.3215380748259191,0.5277364652471102,0.2698833849875516,0.10599384685213277,0.13327175251798176,0.11835749848347528,84.0,67.0831,59.3831,HOSEDA_HARD,85 years,1040.0
401,RSM00023220,0.22312204579495068,0.11900485691547362,0.08125581151823827,0.1012489374196828,0.14406169250538428,0.11479896229807734,0.4097304144767431,0.5333201938445213,0.2355297746682529,0.2272697565616431,0.0357419819596292,0.21074346587745965,113.0,67.05,64.0697,ELEZKAJA,60 years,1041.0
402,RSM00023226,0.3146268756020593,0.1691919225835829,0.10431924681658272,0.14289791836592738,0.17866921636434596,0.07549694026372941,0.4752941184033395,0.5371253072482641,0.22372061950226926,0.23352936369477434,0.12668295327736864,0.23141804601435584,172.0,67.483,64.016,VORKUTA,62 years,1042.0
403,RSM00023242,0.2877578336163043,0.3458558097279781,0.2638571462970764,0.04835375795786698,0.19677944197195854,0.1482978082464689,0.4251252799218316,0.5145077401484099,0.19650813366830736,0.1431241000229325,0.27106861590676445,0.22422590823617725,12.0,67.6994,72.9494,NOVY_PORT,85 years,1043.0
404,RSM00023256,0.3321192241306701,0.2796243341752246,0.18330721062444089,-0.03253230451218906,0.25269118827334186,0.2285911387585358,0.4450074067977429,0.46579320373454797,0.14761002629163592,-0.002261906728134955,0.18674074149969716,0.2187149614450686,26.0,67.47,78.73,TAZOVSKOE,85 years,1044.0
405,RSM00023274,0.3663465550844637,0.11878008343509765,0.13091877112839195,-0.10312322694972494,0.29927642612163835,0.2614270950000729,0.29784171959187145,0.3782093998676959,0.03692328081219552,-0.09436142255236683,0.10760869102000364,0.10471727485363228,20.0,67.47,86.57,IGARKA,85 years,1045.0
406,RSM00023305,0.4876227913735773,0.7130792678701813,0.7039309597015677,0.567047498956046,0.7098329391726014,0.4672955031717627,0.7073449357887088,0.4955569425641149,0.08444460769612118,0.4476142689560289,0.33482018360149823,0.4728377007905294,20.0,66.25,52.583,OKUNEV_NOS,61 years,1046.0
407,RSM00023331,0.2278247246316405,0.10956595675995796,0.05357095635722164,-0.12226433059297945,0.21691215033377734,-0.030322801517939094,0.11637780586806985,0.2742975414045226,0.3768296282556594,0.036381528098731235,0.04610351343706121,0.08685606820913264,895.0,66.9,65.67,RA_IZ,58 years,1049.0
408,RSM00023345,0.2379578968894997,0.33594659287235074,0.2465594627372588,-0.01722625561073006,0.1543351497051984,0.09459590488752184,0.4227839895451948,0.4910839072847898,0.2525389071890261,0.12975195112801174,0.10831398510649944,0.21019335324375624,5.0,66.5997,72.9,NYDA,71 years,1051.0
409,RSM00023383,0.2881439074571031,0.3609129980283589,0.16341449426685722,-0.022819800242785102,0.4711988652310321,0.29918697401927,0.3536345437256009,0.4193926047629827,0.2639512747583018,-0.09987781261773886,-0.03808733838847239,0.20308450399354444,277.0,66.8797,93.47,AGATA,81 years,1053.0
410,RSM00023412,0.17160707029072944,0.16181854251441147,0.07481602654617958,-0.0002180052922780908,0.06662404025723519,0.08291277614972434,0.39308873422223656,0.4231124184393159,0.17341832829491866,0.2483233571013977,0.15534020431491216,0.15267184572467352,77.0,65.97,56.9194,UST_USA,85 years,1055.0
411,RSM00023418,0.14846995135182914,0.1544854573029358,0.0890811331532442,-0.07514839172579083,0.10224091102858042,0.06429457573069447,0.3595097899816363,0.3719684229175859,0.1670681706146553,0.26338894211991165,0.026525660250057162,0.17432017527589386,53.0,65.1167,57.1,PECHORA,78 years,1056.0
412,RSM00023426,0.4173939162166777,0.11428680064538507,0.07173657354120441,0.21364861200866894,0.1670631724635583,-0.00245664040521025,0.5313830395544479,0.5434756134367607,0.15566207027010684,0.2732058003543984,0.28956391542862797,0.13140380604037166,19.0,65.382,64.717,MUZI,60 years,1057.0
413,RSM00023445,0.342644384251927,0.1277283058711325,0.24072273680131484,0.06969234763890103,0.21558361900175102,0.2048962858542919,0.4697116520824923,0.3812961232620961,0.09627419694927228,0.08371928737655777,0.11748843510252245,-0.0368378132856484,14.0,65.47,72.67,NADYM,62 years,1059.0
414,RSM00023463,0.3299373390433184,0.18270233292530755,0.2406417531103255,-0.1001806326461319,0.3781240867302284,0.2386938047443216,0.24137565690417026,0.35615637734536393,0.10610828636072467,-0.1314499336587515,-0.0751816331676768,0.09351743551654253,41.0,65.98,84.27,JANOV_STAN,58 years,1060.0
415,RSM00023514,0.1336063483783546,0.10518675428782584,0.058651248315384326,0.04259164944203981,0.11198445906698436,0.04616616362372975,0.3452554211998276,0.3011502745126786,0.06759883548248706,0.4071130851137759,0.11124126567846078,0.12690850775851445,156.0,64.52,55.4,IRAEL,60 years,1065.0
416,RSM00023518,0.37041851270240667,0.7810215332240373,0.6291125536557463,0.4072897781914465,0.5268411213195254,0.4883301221452481,0.5651028575794154,0.5256710028344638,-0.08965373817603095,0.4575150499901458,0.12103959453697395,0.6811751302138894,75.0,64.266,57.617,UST_SUGOR,71 years,1066.0
417,RSM00023527,0.1578302528919471,0.26507214744819224,0.060295910837121075,0.044562244389980035,0.13572239532944794,0.12543329613179585,0.4238390692571422,0.4567797799777395,0.22423737876464808,0.11996680176158304,0.12743638222744474,0.12035522169961504,28.0,64.28,60.88,SARAN_PAUL,85 years,1067.0
418,RSM00023552,0.29354434292523823,0.11247382609108217,0.17005170937295228,-0.010309337031525938,0.2430976238759825,0.2654950251925567,0.4704208122787116,0.3664527526676785,0.152370673332297,0.02175579352163449,0.15146203301215252,0.11283354595648395,26.0,64.92,77.82,TARKO_SALE,85 years,1068.0
419,RSM00023589,0.37706159837174097,0.37618296695409215,0.33143733423371563,0.11954043080522934,0.4685017111801621,0.2950524068734832,0.19953858908622715,0.12200012263771975,-0.08917672719506084,-0.026060363388050727,-0.07476164295759652,0.06961446177595271,105.0,64.2,93.78,TUTONCHANY,60 years,1069.0
420,RSM00023606,0.18649563032925195,0.08354784211140331,0.09949329664674084,0.0263708309021938,0.14720356044537586,-0.060683427329832985,0.3559358930022489,0.3029946210632389,0.1189520040646668,0.4802827908205065,0.11692570540192045,0.11604206310380863,137.0,63.55,53.817,UHTA,62 years,1070.0
421,RSM00023625,0.3636083843682944,0.19447750767883654,0.04226107748803171,0.1384734317010175,0.2064649320601048,0.09725320664814154,0.4196796403910432,0.4518885007413561,0.13374822061221714,0.34220039503490524,0.19815885236098355,0.13246579746084555,28.0,63.65,62.1,SOSVA,52 years,1071.0
422,RSM00023656,0.2255296631358157,0.2598944163655699,0.3154570269708287,0.04625804238137986,0.24905632182300344,0.2644347149844583,0.33504740810307104,0.28458013554576955,-0.025931101563976884,0.10180130596988976,0.012482380206258602,0.0616891087782521,66.0,63.38,78.32,HALESOVAJA,62 years,1074.0
423,RSM00023662,0.3386461508119073,0.1725122332421705,0.2169758063366116,-0.06679859053466793,0.3495045623263948,0.2554691382157518,0.3763180012327334,0.19488102374442945,0.01992639100661933,-0.1181560507935064,0.03382539345720648,0.08258625219099631,31.0,63.98,82.08,TOLKA,74 years,1075.0
424,RSM00023707,0.10760608031844214,0.1443850420502568,0.06261842176312159,0.00947775577208949,0.1895366565586389,0.02015894882843909,0.2239555132124376,0.2452308646075756,0.1371019870950894,0.420808888172877,0.08334858110518133,0.1350359313735741,106.0,62.23,50.42,UST_VUM,60 years,1078.0
425,RSM00023724,0.21648789239889424,0.18616577191445816,0.1202593994625134,0.06301119929366929,0.1422121408325341,0.11327024981001407,0.2654506387327665,0.377170912921416,0.2049220742889627,0.13656406114780315,0.10427165010853408,0.03650523706154365,51.0,62.43,60.8694,NJAKSIMVOL,88 years,1080.0
426,RSM00023734,0.19587747942727876,0.14578967979792404,0.10718911563186073,-0.046868473019890985,0.1763058319970587,0.1558004228232218,0.3306914825185921,0.3223526100005377,0.2257730804418888,0.16967960265477344,0.08356778014328102,0.10303369044146432,70.0,62.45,66.05,OKTYABR_SKOYE,85 years,1081.0
427,RSM00023803,0.10252366646144016,0.08873151993125912,0.0995716022492604,0.039790807819343736,0.13833392975593614,-0.09071267724678972,0.238474202971894,0.2444366612633436,0.09091905411739716,0.4936169940917604,0.09097069229448357,0.10872525913537597,144.0,61.683,53.683,UST_KULOM,71 years,1085.0
428,RSM00023847,0.5515529630502595,0.2948773510598869,0.457197958386493,0.39363114781618813,0.4620889905538154,0.13642224203225145,0.6092023785400598,0.13078211803933715,0.0859666668280464,0.18595374875068024,0.022338488939479,0.02882769887734075,33.4,61.3,71.3,SYTOMINO,52 years,1087.0
429,RSM00023867,0.258260759430578,0.18887170142149987,0.238980317675214,-0.033948626538404435,0.3031674132530669,0.25737209676761097,0.3604237815038399,0.1623977769787977,-0.04122752500971789,0.041185904627255736,0.11618153998389673,0.011109333226070536,55.0,61.1,80.25,LARYAK,85 years,1090.0
430,RSM00023884,0.34677933661941746,0.24554593629605226,0.2688050701715833,0.02794851327585237,0.4406214600882408,0.3673846725035457,0.27391868686845783,0.09935126042905096,-0.032867678519638774,-0.027942447333061626,0.09631848028725623,0.043254267891129176,62.0,61.6,90.0167,BOR,87 years,1091.0
431,RSM00023891,0.40429040776939423,0.24063883034779115,0.23127571731279,0.16966899351204814,0.4608647346604256,0.27205745150528776,0.36864662120092795,0.1746856198111031,0.02492475673706033,-0.05448909859949157,0.12340802936099356,0.0773222076334071,256.0,61.6667,96.3667,BAJKIT,87 years,1092.0
432,RSM00023904,0.12915806154456747,0.1476842723719362,0.019034406528955567,0.0030301572878422525,0.20437912302520664,-0.01212787130050017,0.08350272078873983,0.1997133797668828,0.12739103030625082,0.3643864769616285,0.015279010762446813,0.16690096758095027,124.0,60.45,50.97,KOIGORODOK,60 years,1093.0
